SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DOB,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,Price,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL
2021,M,21KEENOV,11/19/2021,5,10,3511,3511,Coldwater,Coldwater,,,4/14/2015,8,B,Mare,,B,,,,Hold Me Back,Hold Me Back,High Cholesterol,High Cholesterol,,,,,,,,Unified,4/14/2021,"Four Star Sales, Agent ",,,,Out,,,,0,,,,,T,2015
2021,M,21KEENOV,11/19/2021,5,10,3512,3512,Day for the Gray,Day for the Gray,,,3/14/2021,2,GR/RO,Filly,,WN,,,,Race Day,Race Day,Conquest Valkyrie,Conquest Valkyrie,,,,,,,,,,"James B. Keogh (Grovendale), Agent XXI ",,,,Kailen Glover,,,,5000,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3513,3513,Corinthianna,Corinthianna,,,2/9/2010,13,CH,Mare,,B,,,,Corinthian,Corinthian,Roses At Sunset,Roses At Sunset,,,,,,,,Tale of Verve,5/29/2021,"Four Star Sales, Agent ",,,,Maryann Blazejewski,,,,2000,,,,,T,2010
2021,M,21KEENOV,11/19/2021,5,10,3514,3514,Tina Tina Tina,Tina Tina Tina,,,1/31/2021,2,B,Filly,,WN,,,,Connect,Connect,Cousin Newyork Fay,Cousin Newyork Fay,,,,,,,,,,"Four Star Sales, Agent for Respect the Valleys, LLC ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3515,3515,Cowgirl in Love,Cowgirl in Love,,,4/15/2011,12,DB/BR,Mare,,B,,,,Cowboy Cal,Cowboy Cal,Rich in Love,Rich in Love,,,,,,,,American Freedom,7/2/2021,"Legacy Bloodstock, Agent II ",,,,Hip Hop Stables,,,,4000,,,,,T,2011
2021,M,21KEENOV,11/19/2021,5,10,3516,3516,Cruisin'nthebridle,Cruisin'nthebridle,,,2/25/2006,17,B,Mare,,B,,,,Unbridled's Song,Unbridled's Song,Cruising Haven,Cruising Haven,,,,,,,,Mineshaft,6/1/2021,Calumet Farm ,,,,Justice Farm,,,,2000,,,,,T,2006
2021,M,21KEENOV,11/19/2021,5,10,3517,3517,Darcy Mae,Darcy Mae,,,4/1/2014,9,B,Mare,,B,,,,K One King,K One King,Krista's Quik Chic,Krista's Quik Chic,,,,,,,,,,Katy Cheeks ,,,,Leland Hayes,,,,5000,,,,,T,2014
2021,M,21KEENOV,11/19/2021,5,10,3518,3518,Deaconess,Deaconess,,,3/10/2018,5,B,Mare,,B,,,,Violence,Violence,Deaconess Bonnie,Deaconess Bonnie,,,,,,,,Country House,4/18/2021,"Vinery Sales, Agent XXV ",,,,Triple Crown,,,,3200,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3519,3519,Include the Dream,Include the Dream,,,2/16/2021,2,DB/BR,Filly,,WN,,,,Include,Include,Debutante Dreamer,Debutante Dreamer,,,,,,,,,,"Ballysax Bloodstock, Agent IV ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3520,3520,Delete the Tweet,Delete the Tweet,,,4/18/2017,6,DB/BR,Mare,,B,,,,Cairo Prince,Cairo Prince,Stop the Wedding,Stop the Wedding,,,,,,,,Anchor Down,3/5/2021,"Vinery Sales, Agent XXV ",,,,"R.N.A. (2,000)",,,,,,,,,T,2017
2021,M,21KEENOV,11/19/2021,5,10,3521,3521,Deputy Valuation,Deputy Valuation,,,5/9/2005,18,CH,Mare,,B,,,,Deputy Minister,Deputy Minister,Ratings,Ratings,,,,,,,,Speightster,3/25/2021,"James B. Keogh (Grovendale), Agent XXXV ",,,,Out,,,,0,,,,,T,2005
2021,M,21KEENOV,11/19/2021,5,10,3522,3522,Dialedinoncookies,Dialedinoncookies,,,4/8/2018,5,CH,Mare,,B,,,,Dialed In,Dialed In,Church Camp,Church Camp,,,,,,,,Country House,3/3/2021,"Vinery Sales, Agent LXXVI ",,,,"Craig Smith, Agent",,,,4000,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3523,3523,Dialed to Go,Dialed to Go,,,3/17/2015,8,B,Mare,,B,,,,Dialed In,Dialed In,Me Gotta Go,Me Gotta Go,,,,,,,,Mo Town,3/18/2021,"Buckland Sales (Zach Madden), Agent XL ",,,,Juan Piedra,,,,6500,,,,,T,2015
2021,M,21KEENOV,11/19/2021,5,10,3524,3524,Dial It In,Dial It In,,,3/8/2019,4,DB/BR,Filly,,BRP,,,,Dialed In,Dialed In,Kristy Beethoven,Kristy Beethoven,,,,,,,,,,"Buckland Sales (Zach Madden), Agent I ",,,,Out,,,,0,,,,,T,2019
2021,M,21KEENOV,11/19/2021,5,10,3525,3525,Dial Up Sue,Dial Up Sue,,,1/21/2018,5,GR/RO,Filly,,BRP,,,,Dialed In,Dialed In,Country Club Sue,Country Club Sue,,,,,,,,,,"Buckland Sales (Zach Madden), Agent XIII ",,,,Out,,,,0,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3526,3526,Dixie Dear,Dixie Dear,,,5/13/2008,15,DB/BR,Mare,,B,,,,Dixie Union,Dixie Union,Seattle Weekend,Seattle Weekend,,,,,,,,Bravazo,6/15/2021,Calumet Farm ,,,,Donna Roe,,,,2000,,,,,T,2008
2021,M,21KEENOV,11/19/2021,5,10,3527,3527,High Sisu,High Sisu,,,5/23/2021,2,B    ,Filly,,WN,,,,Hightail,Hightail,Dixie Dear,Dixie Dear,,,,,,,,,,Calumet Farm ,,,,Ramon Minguet,,,,2000,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3528,3528,,,,,2/9/2021,2,B    ,Filly,,WN,,,,Free Drop Billy,Free Drop Billy,Doe Run,Doe Run,,,,,,,,,,"Vinery Sales, Agent XIII ",,,,American Thoroughbred Co.,,,,16000,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3529,3529,Donna Gail,Donna Gail,,,2/2/2013,10,B,Mare,,B,,,,Into Mischief,Into Mischief,Noon Delight,Noon Delight,,,,,,,,Higher Power,5/10/2021,"Vinery Sales, Agent XXXII ",,,,Out,,,,0,,,,,T,2013
2021,M,21KEENOV,11/19/2021,5,10,3530,3530,Gunesh,Gunesh,,,3/18/2019,4,B,Filly,,BRP,,,,Declaration of War,Declaration of War,Dynamite Lass,Dynamite Lass,,,,,,,,,,"Vinery Sales, Agent LXXIX ",,,,Lets Go!,,,,17000,,,,,T,2019
2021,M,21KEENOV,11/19/2021,5,10,3531,3531,Ekati S'avall,Ekati S'avall,,,4/15/2016,7,DB/BR,Mare,,B,,,,Tale of Ekati,Tale of Ekati,S' Avall,S' Avall,,,,,,,,Perfect Timber,4/5/2021,"Four Star Sales, Agent ",,,,Ay Soob Stud Farm,,,,9000,,,,,T,2016
2021,M,21KEENOV,11/19/2021,5,10,3532,3532,English Tea,English Tea,,,4/2/2012,11,CH,Mare,,B,,,,English Channel,English Channel,South Ocean Blvd,South Ocean Blvd,,,,,,,,Bal A Bali (BRZ),2/17/2021,Calumet Farm ,,,,Kathie Maybee,,,,1600,,,,,T,2012
2021,M,21KEENOV,11/19/2021,5,10,3533,3533,Erin Enchanted,Erin Enchanted,,,5/9/2009,14,CH,Mare,,B,,,,Lion Heart,Lion Heart,Gold 'n Sugar,Gold 'n Sugar,,,,,,,,Klimt,4/1/2021,"Vinery Sales, Agent XLII ",,,,"Ahmad Alabdullatif, Agent",,,,14000,,,,,T,2009
2021,M,21KEENOV,11/19/2021,5,10,3534,3534,,,,,4/8/2021,2,DB/BR,Colt,,WN,,,,Carpe Diem,Carpe Diem,Essentia,Essentia,,,,,,,,,,"Legacy Bloodstock, Agent III ",,,,Marble Hill Farm,,,,1200,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3535,3535,Evening Garden,Evening Garden,,,2/9/2009,14,CH,Mare,,B,,,,Unbridled's Song,Unbridled's Song,Jade Tree,Jade Tree,,,,,,,,Thousand Words,4/26/2021,"Legacy Bloodstock, Agent XII ",,,,Justice Farm,,,,7500,,,,,T,2009
2021,M,21KEENOV,11/19/2021,5,10,3536,3536,Exculpate,Exculpate,,,5/4/2019,4,DB/BR,Filly,,BRP,,,,Blame,Blame,Great Mills High,Great Mills High,,,,,,,,,,"Buckland Sales (Zach Madden), Agent I ",,,,Out,,,,0,,,,,T,2019
2021,M,21KEENOV,11/19/2021,5,10,3537,3537,Falconry,Falconry,,,3/12/2014,9,GR/RO,Mare,,B,,,,Unbridled's Song,Unbridled's Song,Bird Legacy,Bird Legacy,,,,,,,,Hightail,6/21/2021,Calumet Farm ,,,,Keith Lanning,,,,9200,,,,,T,2014
2021,M,21KEENOV,11/19/2021,5,10,3538,3538,Colten Goes,Colten Goes,,,3/9/2021,2,B    ,Colt,,WN,,,,Good Samaritan,Good Samaritan,Fancy Chance,Fancy Chance,,,,,,,,,,"Legacy Bloodstock, Agent XVIII ",,,,Thoro Ventures,,,,38000,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3539,3539,Fancy Chance,Fancy Chance,,,3/4/2014,9,CH,Mare,,B,,,,Revolving,Revolving,Fru Fru,Fru Fru,,,,,,,,Good Samaritan,5/8/2021,"Legacy Bloodstock, Agent XVIII ",,,,Jose Carro,,,,3500,,,,,T,2014
2021,M,21KEENOV,11/19/2021,5,10,3540,3540,Follow Bourbon,Follow Bourbon,,,4/10/2012,11,B,Mare,,B,,,,Not Bourbon,Not Bourbon,Follow,Follow,,,,,,,,Tale of Verve,5/27/2021,"Four Star Sales, Agent ",,,,"Flying G, LLC",,,,2000,,,,,T,2012
2021,M,21KEENOV,11/19/2021,5,10,3541,3541,Follow,Follow,,,3/12/2001,22,B,Mare,,B,,,,Seeking the Gold,Seeking the Gold,Bound,Bound,,,,,,,,Danish Dynaformer,5/15/2021,"Four Star Sales, Agent ",,,,Out,,,,0,,,,,T,2001
2021,M,21KEENOV,11/19/2021,5,10,3542,3542,For the Memories,For the Memories,,,1/15/2007,16,CH,Mare,,B,,,,A.P. Indy,A.P. Indy,Friendly Michelle,Friendly Michelle,,,,,,,,,,Calumet Farm ,,,,Jacob Sherman,,,,3000,,,,,T,2007
2021,M,21KEENOV,11/19/2021,5,10,3543,3543,Foxyfromfairbanks,Foxyfromfairbanks,,,4/22/2011,12,CH,Mare,,B,,,,Fairbanks,Fairbanks,Foxy Friend,Foxy Friend,,,,,,,,Cupid,5/18/2021,"Four Star Sales, Agent ",,,,William Nicks,,,,1000,,,,,T,2011
2021,M,21KEENOV,11/19/2021,5,10,3544,3544,Free and Proud,Free and Proud,,,2/6/2014,9,CH,Mare,,B,,,,Algorithms,Algorithms,Freedom Rings,Freedom Rings,,,,,,,,Thousand Words,5/11/2021,"Vinery Sales, Agent LXVIII ",,,,Out,,,,0,,,,,T,2014
2021,M,21KEENOV,11/19/2021,5,10,3545,3545,Frost Bite,Frost Bite,,,5/18/2012,11,GR/RO,Mare,,B,,,,Pulpit,Pulpit,Shesasurething,Shesasurething,,,,,,,,Keen Ice,5/14/2021,Calumet Farm ,,,,Ay Soob Stud Farm,,,,6500,,,,,T,2012
2021,M,21KEENOV,11/19/2021,5,10,3546,3546,,,,,2/7/2021,2,GR/RO,Colt,,WN,,,,Tapwrit,Tapwrit,Gentle Humor,Gentle Humor,,,,,,,,,,"Buckland Sales (Zach Madden), Agent XVI ",,,,Calumet Farm,,,,72000,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3547,3547,Ginebra,Ginebra,,,1/28/2011,12,B,Mare,,B,,,,Point Determined,Point Determined,Lariat,Lariat,,,,,,,,Cloud Computing,2/22/2021,"Vinery Sales, Agent LXXV ",,,,Andria Mengucci,,,,2700,,,,,T,2011
2021,M,21KEENOV,11/19/2021,5,10,3548,3548,Glamour Manor,Glamour Manor,,,4/5/2009,14,B,Mare,,B,,,,Unbridled's Song,Unbridled's Song,Garden Spot,Garden Spot,,,,,,,,Honor Code,6/12/2021,Calumet Farm ,,,,Keith Lanning,,,,3000,,,,,T,2009
2021,M,21KEENOV,11/19/2021,5,10,3549,3549,Gloriously,Gloriously,,,2/27/2017,6,CH,Mare,,B,,,,Mucho Macho Man,Mucho Macho Man,Urania,Urania,,,,,,,,Silent Name (JPN),5/11/2021,"Hidden Brook, Agent XXXIV ",,,,Anthony J. Trujillo,,,,4000,,,,,T,2017
2021,M,21KEENOV,11/19/2021,5,10,3550,3550,Great Mills High,Great Mills High,,,4/21/2010,13,DB/BR,Mare,,B,,,,Student Council,Student Council,Oriental Glitter,Oriental Glitter,,,,,,,,Connect,5/11/2021,"Buckland Sales (Zach Madden), Agent XXXVII ",,,,R.N.A. (0),,,,,,,,,T,2010
2021,M,21KEENOV,11/19/2021,5,10,3551,3551,Blue Hairdo,Blue Hairdo,,,4/8/2021,2,B,Filly,,WN,,,,Air Force Blue,Air Force Blue,Hairdo,Hairdo,,,,,,,,,,"Legacy Bloodstock, Agent XV ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3552,3552,Hard Spinner,Hard Spinner,,,4/27/2018,5,CH,Mare,,B,,,,Hard Spun,Hard Spun,Bernardette,Bernardette,,,,,,,,Oxbow,4/6/2021,Calumet Farm ,,,,Kinga Farm,,,,17000,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3553,3553,St. Armands Key,St. Armands Key,,,2/24/2021,2,B,Colt,,WN,,,,Lost Treasure (IRE),Lost Treasure (IRE),Henny's Hurricane,Henny's Hurricane,,,,,,,,,,"Four Star Sales, Agent ",,,,"Shepherd Equine Adv., Agt for International Equine",,,,15000,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3554,3554,Her Royal Grace,Her Royal Grace,,,2/10/2012,11,DB/BR,Mare,,B,,,,Any Given Saturday,Any Given Saturday,Graciously Soft,Graciously Soft,,,,,,,,Instagrand,3/4/2021,"James B. Keogh (Grovendale), Agent XXXV ",,,,Out,,,,0,,,,,T,2012
2021,M,21KEENOV,11/19/2021,5,10,3555,3555,Holiday Jazz,Holiday Jazz,,,1/15/2018,5,CH,Filly,,BRP,,,,First Samurai,First Samurai,Alma Llanera,Alma Llanera,,,,,,,,,,"Gainesway, Agent X ",,,,Out,,,,0,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3556,3556,Hot Chocolate Hit,Hot Chocolate Hit,,,4/5/2010,13,DB/BR,Mare,,B,,,,Flatter,Flatter,Hosanna Hit,Hosanna Hit,,,,,,,,Mor Spirit,2/28/2021,"Garrencasey Sales LLC, Agent ",,,,"Ellen Caines, Agent",,,,2500,,,,,T,2010
2021,M,21KEENOV,11/19/2021,5,10,3557,3557,Collected Dreams,Collected Dreams,,,4/3/2021,2,CH,Filly,,WN,,,,Collected,Collected,Joyful Dreams,Joyful Dreams,,,,,,,,,,"Buckland Sales (Zach Madden), Agent XLVIII ",,,,Jhair Galvan,,,,3500,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3558,3558,Jules N Rome,Jules N Rome,,,3/17/2012,11,GR/RO,Mare,,B,,,,Dunkirk,Dunkirk,Pretty Honoree,Pretty Honoree,,,,,,,,Girvin,3/27/2021,"Legacy Bloodstock, Agent XXIII ",,,,Miguel Gallegos,,,,20000,,,,,T,2012
2021,M,21KEENOV,11/19/2021,5,10,3559,3559,Imua Kai,Imua Kai,,,2/2/2021,2,B,Colt,,WN,,,,Astern (AUS),Astern (AUS),Kai Nalu,Kai Nalu,,,,,,,,,,"Vinery Sales, Agent XIII ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3560,3560,K K's Buckeye,K K's Buckeye,,,4/13/2015,8,B,Mare,,B,,,,Alcindor,Alcindor,Coqui,Coqui,,,,,,,,World of Trouble,4/3/2021,"Garrencasey Sales LLC, Agent ",,,,K.O.I.D.,,,,3500,,,,,T,2015
2021,M,21KEENOV,11/19/2021,5,10,3561,3561,La Bossita,La Bossita,,,3/31/2017,6,CH,Mare,,B,,,,Street Boss,Street Boss,La Sorella,La Sorella,,,,,,,,Shaman Ghost,5/5/2021,"Hidden Brook, Agent XXXIV ",,,,"R.N.A. (2,500)",,,,,,,,,T,2017
2021,M,21KEENOV,11/19/2021,5,10,3562,3562,La Nina,La Nina,,,1/25/2013,10,GR/RO,Mare,,B,,,,Tale of the Cat,Tale of the Cat,Ours,Ours,,,,,,,,Midnight Lute,3/27/2021,"Legacy Bloodstock, Agent XXXI ",,,,"Chad Schumer, Agent",,,,22000,,,,,T,2013
2021,M,21KEENOV,11/19/2021,5,10,3563,3563,Latest Thinking,Latest Thinking,,,4/5/2012,11,B,Mare,,B,,,,Tale of the Cat,Tale of the Cat,Minishaft,Minishaft,,,,,,,,Mo Town,3/3/2021,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,2012
2021,M,21KEENOV,11/19/2021,5,10,3564,3564,Go Lee Ann Go,Go Lee Ann Go,,,3/9/2021,2,GR/RO,Filly,,WN,,,,Race Day,Race Day,Lee Ann W,Lee Ann W,,,,,,,,,,"Vinery Sales, Agent IV ",,,,"Lothenbach Stables, Inc.",,,,20000,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3565,3565,Maticulant,Maticulant,,,3/1/2021,2,CH,Colt,,WN,,,,Speightster,Speightster,Lexington Pearl,Lexington Pearl,,,,,,,,,,"Vinery Sales, Agent VII ",,,,"Westbrook Stables, LLC",,,,1200,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3566,3566,Libbyris,Libbyris,,,5/17/2014,9,DB/BR,Mare,,B,,,,Algorithms,Algorithms,Elusive Diva,Elusive Diva,,,,,,,,Girvin,3/19/2021,"Legacy Bloodstock, Agent XXIII ",,,,Sancal / Kurtel,,,,22000,,,,,T,2014
2021,M,21KEENOV,11/19/2021,5,10,3567,3567,Lola's the One,Lola's the One,,,1/22/2014,9,B,Mare,,B,,,,Mizzen Mast,Mizzen Mast,No Retreat,No Retreat,,,,,,,,Mo Town,2/21/2021,"Legacy Bloodstock, Agent VII ",,,,Case Erwin,,,,4000,,,,,T,2014
2021,M,21KEENOV,11/19/2021,5,10,3568,3568,Longride to Wisdom,Longride to Wisdom,,,4/2/2011,12,DB/BR,Mare,,B,,,,Harlan's Holiday,Harlan's Holiday,Clever Idea,Clever Idea,,,,,,,,Caracaro,4/4/2021,"Vinery Sales, Agent XXI ",,,,Out,,,,0,,,,,T,2011
2021,M,21KEENOV,11/19/2021,5,10,3569,3569,Luna Argenta,Luna Argenta,,,4/23/2011,12,DB/BR,Mare,,B,,,,Malibu Moon,Malibu Moon,Correntina,Correntina,,,,,,,,Hightail,4/5/2021,Calumet Farm ,,,,Dave Stajkal,,,,2500,,,,,T,2011
2021,M,21KEENOV,11/19/2021,5,10,3570,3570,Leavinuinthedust,Leavinuinthedust,,,4/6/2021,2,B    ,Filly,,WN,,,,Golden Lad,Golden Lad,Macaabra (IRE),Macaabra (IRE),,,,,,,,,,"Ballysax Bloodstock, Agent X ",,,,William Nicks,,,,1500,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3571,3571,Magical Flair,Magical Flair,,,3/19/2009,14,GR/RO,Mare,,B,,,,Defrere,Defrere,Mary Lou's Magic,Mary Lou's Magic,,,,,,,,Maximus Mischief,2/19/2021,"Garrencasey Sales LLC, Agent ",,,,Ger Bello,,,,13000,,,,,T,2009
2021,M,21KEENOV,11/19/2021,5,10,3572,3572,Magic Flute,Magic Flute,,,5/24/2017,6,B,Mare,,B,,,,Point of Entry,Point of Entry,Romance Is Diane,Romance Is Diane,,,,,,,,American Guru,2/15/2021,"Hidden Brook, Agent XXXIV ",,,,Mark Holden,,,,5000,,,,,T,2017
2021,M,21KEENOV,11/19/2021,5,10,3573,3573,Margarita Munndy,Margarita Munndy,,,4/21/2016,7,CH,Mare,,B,,,,Munnings,Munnings,Addy Annie,Addy Annie,,,,,,,,Brody's Cause,4/1/2021,"Legacy Bloodstock, Agent VIII ",,,,K.O.I.D.,,,,15000,,,,,T,2016
2021,M,21KEENOV,11/19/2021,5,10,3574,3574,Marsali,Marsali,,,4/5/2012,11,DB/BR,Mare,,B,,,,More Than Ready,More Than Ready,Milago,Milago,,,,,,,,Hightail,6/11/2021,Calumet Farm ,,,,Cypress Creek LLC,,,,5500,,,,,T,2012
2021,M,21KEENOV,11/19/2021,5,10,3575,3575,McCall,McCall,,,3/19/2015,8,DB/BR,Mare,,B,,,,Violence,Violence,Fontanne,Fontanne,,,,,,,,English Channel,3/11/2021,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,2015
2021,M,21KEENOV,11/19/2021,5,10,3576,3576,Miss Altamira,Miss Altamira,,,4/28/2015,8,B,Mare,,B,,,,Majestic Warrior,Majestic Warrior,Holiday Lady,Holiday Lady,,,,,,,,Flameaway,3/3/2021,"James B. Keogh (Grovendale), Agent XI ",,,,Ed Price for John Goule,,,,15500,,,,,T,2015
2021,M,21KEENOV,11/19/2021,5,10,3577,3577,Miss Floki,Miss Floki,,,4/20/2018,5,CH,Filly,,BRP,,,,Ghostzapper,Ghostzapper,Cotton Blossom,Cotton Blossom,,,,,,,,,,"Four Star Sales, Agent for the Estate of William D. Graham (Windhaven Farms)",,,,"Douglas Arnold, Agent",,,,105000,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3578,3578,,,,,4/21/2021,2,B    ,Colt,,WN,,,,Paynter,Paynter,Mollateral Beauty,Mollateral Beauty,,,,,,,,,,"Vinery Sales, Agent XIII ",,,,Calumet Farm,,,,45000,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3579,3579,Mo Normal,Mo Normal,,,2/25/2018,5,DB/BR,Filly,,BRP,,,,Uncle Mo,Uncle Mo,New Normal,New Normal,,,,,,,,,,"Lane's End, Agent ",,,,Out,,,,0,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3580,3580,Fiveminutsofpasion,Fiveminutsofpasion,,,4/4/2021,2,B    ,Filly,,WN,,,,Flintshire (GB),Flintshire (GB),Mrs. Patmore,Mrs. Patmore,,,,,,,,,,"Vinery Sales, Agent XLIII ",,,,"R.N.A. (30,000)",,,,,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3581,3581,Ms Magic,Ms Magic,,,3/4/2016,7,DB/BR,Mare,,B,,,,Magician (IRE),Magician (IRE),Ms Arch Stanton,Ms Arch Stanton,,,,,,,,Cloud Computing,5/11/2021,"Vinery Sales, Agent XXXI ",,,,Out,,,,0,,,,,T,2016
2021,M,21KEENOV,11/19/2021,5,10,3582,3582,Vici Timor,Vici Timor,,,4/10/2021,2,CH,Filly,,WN,,,,Carpe Diem,Carpe Diem,Ms Magic,Ms Magic,,,,,,,,,,"Vinery Sales, Agent XXXI ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3583,3583,Nec Metu,Nec Metu,,,3/31/2008,15,B,Mare,,B,,,,Successful Appeal,Successful Appeal,Detect,Detect,,,,,,,,Connect,2/13/2021,"Taylor Made Sales Agency, Agent III ",,,,Grey Flight,,,,30000,,,,,T,2008
2021,M,21KEENOV,11/19/2021,5,10,3584,3584,Macho Girl,Macho Girl,,,4/13/2021,2,B,Filly,,WN,,,,Mucho Macho Man,Mucho Macho Man,Osheen,Osheen,,,,,,,,,,"Vinery Sales, Agent XXXII ",,,,Out,,,,0,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3585,3585,Pallas Athene,Pallas Athene,,,4/10/2016,7,DB/BR,Mare,,BRP,,,,Declaration of War,Declaration of War,Miss Paget (IRE),Miss Paget (IRE),,,,,,,,,,"Vinery Sales, Agent XLIII ",,,,Savesnine Corp,,,,32000,,,,,T,2016
2021,M,21KEENOV,11/19/2021,5,10,3586,3586,Panama Smyth,Panama Smyth,,,4/2/2017,6,GR/RO,Mare,,B,,,,Mineshaft,Mineshaft,Lovely Lookin,Lovely Lookin,,,,,,,,Cupid,5/19/2021,"Four Star Sales, Agent ",,,,Alliance Bloodstock,,,,6000,,,,,T,2017
2021,M,21KEENOV,11/19/2021,5,10,3587,3587,Golden Path,Golden Path,,,4/9/2021,2,DB/BR,Colt,,WN,,,,Golden Lad,Golden Lad,Pathologist,Pathologist,,,,,,,,,,"Ballysax Bloodstock, Agent X ",,,,William Nicks,,,,1500,,,,,T,2021
2021,M,21KEENOV,11/19/2021,5,10,3588,3588,Pathologist,Pathologist,,,4/9/2004,19,B,Mare,,B,,,,Gone West,Gone West,Temper the Wind,Temper the Wind,,,,,,,,Higher Power,5/11/2021,"Ballysax Bloodstock, Agent X ",,,,Ken M White,,,,8000,,,,,T,2004
2021,M,21KEENOV,11/19/2021,5,10,3589,3589,Perplexity,Perplexity,,,3/31/2011,12,B,Mare,,B,,,,Colonel John,Colonel John,Shiny Sheet,Shiny Sheet,,,,,,,,Girvin,5/17/2021,"Legacy Bloodstock, Agent XXIII ",,,,Rachid Brothers,,,,8500,,,,,T,2011
2021,M,21KEENOV,11/19/2021,5,10,3590,3590,Plein Air,Plein Air,,,3/12/2014,9,DB/BR,Mare,,B,,,,Lonhro (AUS),Lonhro (AUS),False Impression,False Impression,,,,,,,,Producer (GB),4/21/2021,Calumet Farm ,,,,"Pillar Property Services, Inc.",,,,9000,,,,,T,2014
2021,M,21KEENOV,11/19/2021,5,10,3591,3591,Political Gridlock,Political Gridlock,,,4/26/2018,5,DB/BR,Filly,,BP,,,,Air Force Blue,Air Force Blue,Ethel Anna,Ethel Anna,,,,,,,,,,"Lane's End, Agent ",,,,AKS Farms,,,,3000,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3592,3592,Pretty Miss Trippi,Pretty Miss Trippi,,,1/29/2006,17,CH,Mare,,B,,,,Trippi,Trippi,Passionate Terri,Passionate Terri,,,,,,,,Klimt,5/23/2021,"Legacy Bloodstock, Agent XII ",,,,Tianna Richardville,,,,12000,,,,,T,2006
2021,M,21KEENOV,11/19/2021,5,10,3593,3593,Primp,Primp,,,2/14/2008,15,B,Mare,,B,,,,Bernardini,Bernardini,Runway Model,Runway Model,,,,,,,,Keen Ice,6/22/2021,Calumet Farm ,,,,Kathie Maybee,,,,3000,,,,,T,2008
2021,M,21KEENOV,11/19/2021,5,10,3594,3594,Profit Center,Profit Center,,,1/24/2018,5,DB/BR,Mare,,B,,,,Exaggerator,Exaggerator,Waverly Place,Waverly Place,,,,,,,,Cloud Computing,5/4/2021,"Lane's End, Agent ",,,,Andria Mengucci,,,,4500,,,,,T,2018
2021,M,21KEENOV,11/19/2021,5,10,3595,3595,Put a Bow On It,Put a Bow On It,,,4/27/2019,4,B,Filly,,BRP,,,,Tiznow,Tiznow,Moonbow,Moonbow,,,,,,,,,,"Buckland Sales (Zach Madden), Agent I ",,,,Out,,,,0,,,,,T,2019
2021,M,21KEENOV,11/19/2021,5,10,3596,3596,Qualifying Offer,Qualifying Offer,,,3/31/2017,6,B,Filly,,BP,,,,Fast Anna,Fast Anna,Holy Smokie,Holy Smokie,,,,,,,,,,"Lane's End, Agent ",,,,Cooper Sawyer,,,,12000,,,,,T,2017
2021,M,21KEENOV,11/19/2021,5,10,3597,3597,,,,,5/26/2021,2,B    ,Colt,,WN,,,,Free Drop Billy,Free Drop Billy,Quiet Success,Quiet Success,,,,,,,,,,"Vinery Sales, Agent for Spendthrift Farm LLC ",,,,"Marco Medina, Agent / Juri Medina",,,,8500,,,,,T,2021
